root,subkey,count
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.SortCondition,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.SortState,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.StartBorder,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.Strike,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.StringItem,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.Stylesheet,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.StylesheetExtension,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.StylesheetExtensionList,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.Subtopic,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.TabColor,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.Table,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.TableColumn,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.TableColumns,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.TableExtension,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.TableExtensionList,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.TablePart,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.TableParts,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.Tables,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.TableStyle,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.TableStyleElement,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.TableStyleInfo,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.TableStyles,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.Text,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.TextField,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.TextFields,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.TextProperties,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.ToMarker,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.Top10,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.TopBorder,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.Topic,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.TopicReferences,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.TotalsRowFormula,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.Tuple,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.TupleCache,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.Tuples,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.TupleSet,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.Underline,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.Undo,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.UserInfo,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.Users,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.Value,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.ValueMetadata,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.Values,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.VerticalBorder,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.VerticalTextAlignment,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.VolatileType,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.VolatileTypes,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.WebPublishing,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.WebPublishItem,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.WebPublishItems,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.WebPublishObject,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.WebPublishObjects,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.WebQueryProperties,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.Workbook,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.WorkbookExtension,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.WorkbookExtensionList,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.WorkbookProperties,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.WorkbookProtection,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.WorkbookView,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.Worksheet,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.WorksheetExtension,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.WorksheetExtensionList,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.WorksheetSource,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.XmlCellProperties,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.XmlColumnProperties,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.XmlProperties,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Spreadsheet.Xstring,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.StringValue,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.TrueFalseBlankValue,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.TrueFalseValue,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.UInt16Value,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.UInt32Value,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.UInt64Value,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Validation.OpenXmlValidator,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Validation.ValidationErrorInfo,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.VariantTypes.Variant,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.VariantTypes.VTArray,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.VariantTypes.VTBlob,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.VariantTypes.VTBool,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.VariantTypes.VTBString,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.VariantTypes.VTByte,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.VariantTypes.VTClassId,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.VariantTypes.VTClipboardData,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.VariantTypes.VTCurrency,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.VariantTypes.VTDate,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.VariantTypes.VTDecimal,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.VariantTypes.VTDouble,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.VariantTypes.VTEmpty,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.VariantTypes.VTError,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.VariantTypes.VTFileTime,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.VariantTypes.VTFloat,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.VariantTypes.VTInt32,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.VariantTypes.VTInt64,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.VariantTypes.VTInteger,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.VariantTypes.VTLPSTR,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.VariantTypes.VTLPWSTR,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.VariantTypes.VTNull,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.VariantTypes.VTOBlob,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.VariantTypes.VTOStorage,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.VariantTypes.VTOStreamData,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.VariantTypes.VTShort,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.VariantTypes.VTStorage,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.VariantTypes.VTStreamData,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.VariantTypes.VTUnsignedByte,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.VariantTypes.VTUnsignedInt32,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.VariantTypes.VTUnsignedInt64,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.VariantTypes.VTUnsignedInteger,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.VariantTypes.VTUnsignedShort,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.VariantTypes.VTVector,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.VariantTypes.VTVStreamData,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Arc,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Background,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Curve,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Fill,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Formula,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Formulas,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Group,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.ImageData,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.ImageFile,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Line,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Office.BottomStroke,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Office.Callout,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Office.ClipPath,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Office.ColorMenu,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Office.ColorMostRecentlyUsed,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Office.ColumnStroke,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Office.Complex,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Office.Diagram,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Office.Entry,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Office.Extrusion,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Office.FieldCodes,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Office.FillExtendedProperties,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Office.Ink,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Office.LeftStroke,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Office.LinkType,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Office.Lock,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Office.LockedField,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Office.OleObject,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Office.Proxy,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Office.RegroupTable,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Office.Relation,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Office.RelationTable,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Office.RightStroke,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Office.Rule,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Office.Rules,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Office.ShapeDefaults,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Office.ShapeIdMap,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Office.ShapeLayout,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Office.SignatureLine,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Office.Skew,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Office.TopStroke,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Oval,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Path,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.PolyLine,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Presentation.InkAnnotationFlag,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Presentation.TextData,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Rectangle,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.RoundRectangle,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Shadow,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Shape,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.ShapeHandle,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.ShapeHandles,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Shapetype,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.AcceleratorPrimary,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.AcceleratorSecondary,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.Anchor,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.AutoFill,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.AutoLine,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.AutoScaleFont,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.AutoSizePicture,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.CameraObject,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.CancelButton,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.Checked,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.ClientData,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.ClipboardFormat,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.Colored,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.ColumnHidden,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.CommentColumnTarget,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.CommentRowTarget,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.DdeObject,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.DefaultButton,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.DefaultSize,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.Disable3D,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.Disable3DForListBoxAndDropDown,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.Disabled,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.DismissButton,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.DropLines,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.DropStyle,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.FirstButton,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.FormulaGroup,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.FormulaLink,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.FormulaMacro,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.FormulaPicture,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.FormulaRange,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.FormulaTextBox,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.HelpButton,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.HorizontalScrollBar,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.HorizontalTextAlignment,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.InputValidationType,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.JustifyLastLine,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.ListBoxCallbackType,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.ListItem,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.Locked,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.LockText,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.MapOcxControl,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.MinDropDownWidth,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.MoveWithCells,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.MultiLine,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.MultiSelections,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.PrintObject,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.RecalculateAlways,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.ResizeWithCells,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.RowHidden,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.ScriptExtended,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.ScriptLanguage,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.ScriptLocation,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.ScriptText,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.ScrollBarIncrement,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.ScrollBarMax,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.ScrollBarMin,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.ScrollBarPageIncrement,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.ScrollBarPosition,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.ScrollBarWidth,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.SecretEdit,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.SelectionEntry,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.SelectionType,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.UIObject,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.ValidIds,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.VerticalScrollBar,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.VerticalTextAlignment,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Spreadsheet.Visible,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Stroke,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.TextBox,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.TextPath,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Wordprocessing.AnchorLock,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Wordprocessing.BottomBorder,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Wordprocessing.LeftBorder,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Wordprocessing.RightBorder,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Wordprocessing.TextWrap,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Vml.Wordprocessing.TopBorder,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Wordprocessing.AbstractNum,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Wordprocessing.AbstractNumDefinitionName,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Wordprocessing.AbstractNumId,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Wordprocessing.Active,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Wordprocessing.ActiveRecord,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Wordprocessing.ActiveWritingStyle,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Wordprocessing.AddressFieldName,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Wordprocessing.AdjustLineHeightInTable,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Wordprocessing.AdjustRightIndent,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Wordprocessing.Aliases,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Wordprocessing.AlignBorderAndEdges,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Wordprocessing.AlignTablesRowByRow,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Wordprocessing.AllowPNG,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Wordprocessing.AllowSpaceOfSameStyleInTable,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Wordprocessing.AltChunk,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Wordprocessing.AltChunkProperties,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Wordprocessing.AltName,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Wordprocessing.AlwaysMergeEmptyNamespace,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Wordprocessing.AlwaysShowPlaceholderText,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Wordprocessing.AnnotationReferenceMark,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Wordprocessing.ApplyBreakingRules,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Wordprocessing.AttachedSchema,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Wordprocessing.AttachedTemplate,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Wordprocessing.AutoCaption,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Wordprocessing.AutoCaptions,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Wordprocessing.AutofitToFirstFixedWidthCell,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Wordprocessing.AutoFormatOverride,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Wordprocessing.AutoHyphenation,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Wordprocessing.AutomaticallySizeFormField,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Wordprocessing.AutoRedefine,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Wordprocessing.AutoSpaceDE,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Wordprocessing.AutoSpaceDN,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Wordprocessing.AutoSpaceLikeWord95,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Wordprocessing.BalanceSingleByteDoubleByteWidth,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Wordprocessing.BarBorder,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Wordprocessing.BasedOn,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Wordprocessing.Behavior,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Wordprocessing.Behaviors,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Wordprocessing.BetweenBorder,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Wordprocessing.BiDi,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Wordprocessing.BidirectionalEmbedding,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Wordprocessing.BidirectionalOverride,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Wordprocessing.BiDiVisual,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Wordprocessing.BlockQuote,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Wordprocessing.Body,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Wordprocessing.BodyDiv,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Wordprocessing.Bold,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Wordprocessing.BoldComplexScript,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Wordprocessing.BookFoldPrinting,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Wordprocessing.BookFoldPrintingSheets,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Wordprocessing.BookFoldReversePrinting,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Wordprocessing.BookmarkEnd,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Wordprocessing.BookmarkStart,1
HKEY_CLASSES_ROOT,DocumentFormat.OpenXml.Wordprocessing.Border,1
